,,,,,,,,
,,,,,ZipCode,Forecast_Month,Forecast_Rent,Volatility
,,,,,72715,6,1712.6,0
,,,,,72715,9,1712.6,0
,,,,,72715,12,1712.6,0
,,,,,72719,3,1649.5,5.87
,,,,,72719,6,1676.4,5.87
,,,,,72719,9,1700.61,5.87
,,,,,72719,12,1717.01,5.87
,,,,,72730,3,1579.94,12.99
,,,,,72730,6,1583.73,12.99
,,,,,72730,9,1596.33,12.99
,,,,,72730,12,1618.41,12.99
,,,,,72756,3,1289.97,14.07
,,,,,72756,6,1295.3,14.07
,,,,,72756,9,1308.14,14.07
,,,,,72756,12,1304.03,14.07
,,,,,72758,3,1514.14,8.81
,,,,,72758,6,1535.62,8.81
,,,,,72758,9,1560.53,8.81
,,,,,72758,12,1578.03,8.81
,,,,,72761,3,1430.27,9.03
,,,,,72761,6,1443.51,9.03
,,,,,72761,9,1471.13,9.03
,,,,,72761,12,1492.6,9.03
,,,,,72762,3,1658.59,12.18
,,,,,72762,6,1662.78,12.18
,,,,,72762,9,1669.52,12.18
,,,,,72762,12,1712.14,12.18
,,,,,72764,3,1370.61,9.78
,,,,,72764,6,1392.69,9.78
,,,,,72764,9,1399.78,9.78
,,,,,72764,12,1424.03,9.78
,,,,,72901,3,736.83,6.97
,,,,,72901,6,735.87,6.97
,,,,,72901,9,734.2,6.97
,,,,,72901,12,740.89,6.97
,,,,,72903,3,1123.48,8.11
,,,,,72903,6,1145.06,8.11
,,,,,72903,9,1146.6,8.11
,,,,,72903,12,1155.09,8.11
,,,,,73003,3,1508.64,9.56
,,,,,73003,6,1517.87,9.56
,,,,,73003,9,1532.87,9.56
,,,,,73003,12,1544.38,9.56
,,,,,73008,3,1268.58,5.48
,,,,,73008,6,1269.46,5.48
,,,,,73008,9,1255.94,5.48
,,,,,73008,12,1260.67,5.48
,,,,,73012,3,1885.85,6.07
,,,,,73012,6,1900.39,6.07
,,,,,73012,9,1914.72,6.07
,,,,,73012,12,1914.2,6.07
,,,,,73013,3,1692.48,6.93
,,,,,73013,6,1705.31,6.93
,,,,,73013,9,1722.02,6.93
,,,,,73013,12,1734.92,6.93
,,,,,73034,3,1451.33,4.86
,,,,,73034,6,1467.1,4.86
,,,,,73034,9,1481.26,4.86
,,,,,73034,12,1495.32,4.86
,,,,,73036,3,1260.52,8.42
,,,,,73036,6,1281.86,8.42
,,,,,73036,9,1316.64,8.42
,,,,,73036,12,1312.16,8.42
,,,,,73064,3,1549.98,3.99
,,,,,73064,6,1571.38,3.99
,,,,,73064,9,1575.51,3.99
,,,,,73064,12,1596.26,3.99
,,,,,73065,3,1617.87,8.6
,,,,,73065,6,1628.61,8.6
,,,,,73065,9,1623.43,8.6
,,,,,73065,12,1652.76,8.6
,,,,,73069,3,1238.86,8.27
,,,,,73069,6,1255.03,8.27
,,,,,73069,9,1278.05,8.27
,,,,,73069,12,1287.56,8.27
,,,,,73071,3,1235.68,6.14
,,,,,73071,6,1250.81,6.14
,,,,,73071,9,1270.38,6.14
,,,,,73071,12,1281.59,6.14
,,,,,73072,3,1318.4,5.75
,,,,,73072,6,1331.72,5.75
,,,,,73072,9,1348.5,5.75
,,,,,73072,12,1363.38,5.75
,,,,,73099,3,1571.86,4.52
,,,,,73099,6,1582.77,4.52
,,,,,73099,9,1589.09,4.52
,,,,,73099,12,1600.38,4.52
,,,,,73102,3,1408.32,16.41
,,,,,73102,6,1398.66,16.41
,,,,,73102,9,1381.14,16.41
,,,,,73102,12,1399.65,16.41
,,,,,73103,3,1162.61,14.46
,,,,,73103,6,1161.1,14.46
,,,,,73103,9,1154.7,14.46
,,,,,73103,12,1177.92,14.46
,,,,,73104,3,1524.26,22.29
,,,,,73104,6,1538.37,22.29
,,,,,73104,9,1540.85,22.29
,,,,,73104,12,1563.43,22.29
,,,,,73105,3,1224.91,8.06
,,,,,73105,6,1227.59,8.06
,,,,,73105,9,1235.4,8.06
,,,,,73105,12,1232.78,8.06
,,,,,73106,3,1165.63,8.05
,,,,,73106,6,1179.65,8.05
,,,,,73106,9,1188.77,8.05
,,,,,73106,12,1205.19,8.05
,,,,,73107,3,1240.18,9.37
,,,,,73107,6,1257.02,9.37
,,,,,73107,9,1269.2,9.37
,,,,,73107,12,1282.71,9.37
,,,,,73109,3,942.3,7.79
,,,,,73109,6,927.03,7.79
,,,,,73109,9,934.78,7.79
,,,,,73109,12,942.97,7.79
,,,,,73110,3,1125.9,5.95
,,,,,73110,6,1133.72,5.95
,,,,,73110,9,1146.14,5.95
,,,,,73110,12,1155.68,5.95
,,,,,73111,3,1160.66,13.11
,,,,,73111,6,1191.52,13.11
,,,,,73111,9,1199.48,13.11
,,,,,73111,12,1207.89,13.11
,,,,,73112,3,1169.17,8.91
,,,,,73112,6,1182.07,8.91
,,,,,73112,9,1191,8.91
,,,,,73112,12,1202.74,8.91
,,,,,73114,3,1305,8.08
,,,,,73114,6,1315.04,8.08
,,,,,73114,9,1328.6,8.08
,,,,,73114,12,1344.21,8.08
,,,,,73115,3,1125.69,5.64
,,,,,73115,6,1136.52,5.64
,,,,,73115,9,1149.61,5.64
,,,,,73115,12,1162.38,5.64
,,,,,73116,3,1617.24,22.49
,,,,,73116,6,1645.98,22.49
,,,,,73116,9,1641.55,22.49
,,,,,73116,12,1647.03,22.49
,,,,,73118,3,1332.69,10.78
,,,,,73118,6,1363.63,10.78
,,,,,73118,9,1376.27,10.78
,,,,,73118,12,1399.35,10.78
,,,,,73119,3,1171.01,12.78
,,,,,73119,6,1156.16,12.78
,,,,,73119,9,1179.16,12.78
,,,,,73119,12,1208.48,12.78
,,,,,73120,3,1303.15,7.08
,,,,,73120,6,1316.61,7.08
,,,,,73120,9,1333.74,7.08
,,,,,73120,12,1341.4,7.08
,,,,,73127,3,1289.83,11.67
,,,,,73127,6,1294.51,11.67
,,,,,73127,9,1315.4,11.67
,,,,,73127,12,1334.24,11.67
,,,,,73130,3,1408.39,9.48
,,,,,73130,6,1423.84,9.48
,,,,,73130,9,1432.76,9.48
,,,,,73130,12,1457.36,9.48
,,,,,73132,3,1040.13,7.32
,,,,,73132,6,1049.03,7.32
,,,,,73132,9,1055.19,7.32
,,,,,73132,12,1064.21,7.32
,,,,,73134,3,1290.48,11.75
,,,,,73134,6,1320.53,11.75
,,,,,73134,9,1308.02,11.75
,,,,,73134,12,1321.55,11.75
,,,,,73135,3,1322.28,10.07
,,,,,73135,6,1329.9,10.07
,,,,,73135,9,1351.49,10.07
,,,,,73135,12,1361.89,10.07
,,,,,73139,3,950.6,8.04
,,,,,73139,6,948.96,8.04
,,,,,73139,9,953.29,8.04
,,,,,73139,12,955.46,8.04
,,,,,73142,3,1292.33,12.76
,,,,,73142,6,1289.91,12.76
,,,,,73142,9,1295.24,12.76
,,,,,73142,12,1302.14,12.76
,,,,,73159,3,1385.74,8.79
,,,,,73159,6,1399.7,8.79
,,,,,73159,9,1418.78,8.79
,,,,,73159,12,1439.13,8.79
,,,,,73160,3,1528.56,6.45
,,,,,73160,6,1536.1,6.45
,,,,,73160,9,1547.1,6.45
,,,,,73160,12,1559.26,6.45
,,,,,73162,3,1538.58,14.77
,,,,,73162,6,1548.78,14.77
,,,,,73162,9,1562.38,14.77
,,,,,73162,12,1578.81,14.77
,,,,,73170,3,1444.16,7.7
,,,,,73170,6,1456.47,7.7
,,,,,73170,9,1462,7.7
,,,,,73170,12,1471.06,7.7
,,,,,73401,3,1037.26,11.66
,,,,,73401,6,1042,11.66
,,,,,73401,9,1078.08,11.66
,,,,,73401,12,1083.38,11.66
,,,,,73501,3,1149.01,11.1
,,,,,73501,6,1155.56,11.1
,,,,,73501,9,1168.37,11.1
,,,,,73501,12,1190.83,11.1
,,,,,73505,3,994.91,9.5
,,,,,73505,6,994.96,9.5
,,,,,73505,9,993.39,9.5
,,,,,73505,12,1002.94,9.5
,,,,,73507,3,832.46,5.92
,,,,,73507,6,833.07,5.92
,,,,,73507,9,832.7,5.92
,,,,,73507,12,844.1,5.92
,,,,,73703,3,1237.5,9.11
,,,,,73703,6,1230.62,9.11
,,,,,73703,9,1231.51,9.11
,,,,,73703,12,1231.22,9.11
,,,,,74006,3,1368.99,5.78
,,,,,74006,6,1369.18,5.78
,,,,,74006,9,1376.58,5.78
,,,,,74006,12,1393.05,5.78
,,,,,74008,3,1855.93,17.41
,,,,,74008,6,1885.86,17.41
,,,,,74008,9,1900.58,17.41
,,,,,74008,12,1916.11,17.41
,,,,,74011,3,1730.18,11
,,,,,74011,6,1746.83,11
,,,,,74011,9,1755.96,11
,,,,,74011,12,1768.75,11
,,,,,74012,3,1601.45,8.97
,,,,,74012,6,1624.84,8.97
,,,,,74012,9,1635.61,8.97
,,,,,74012,12,1649.32,8.97
,,,,,74014,3,1654.98,12
,,,,,74014,6,1672.5,12
,,,,,74014,9,1686.63,12
,,,,,74014,12,1701.67,12
,,,,,74017,3,1234.62,9.84
,,,,,74017,6,1252.17,9.84
,,,,,74017,9,1255.65,9.84
,,,,,74017,12,1288.65,9.84
,,,,,74037,3,1636.21,10.74
,,,,,74037,6,1658.93,10.74
,,,,,74037,9,1661.93,10.74
,,,,,74037,12,1690.93,10.74
,,,,,74055,3,1339.72,6.73
,,,,,74055,6,1360.54,6.73
,,,,,74055,9,1371.85,6.73
,,,,,74055,12,1380.26,6.73
,,,,,74063,3,1206.02,9.6
,,,,,74063,6,1224.24,9.6
,,,,,74063,9,1226.02,9.6
,,,,,74063,12,1238.83,9.6
,,,,,74066,3,1192.96,13.47
,,,,,74066,6,1216.13,13.47
,,,,,74066,9,1192.09,13.47
,,,,,74066,12,1227.07,13.47
,,,,,74074,3,1346.04,11.09
,,,,,74074,6,1348.64,11.09
,,,,,74074,9,1356.96,11.09
,,,,,74074,12,1361.23,11.09
,,,,,74075,3,1299.74,11.74
,,,,,74075,6,1305.67,11.74
,,,,,74075,9,1310.25,11.74
,,,,,74075,12,1352.91,11.74
,,,,,74103,3,1453.52,1.66
,,,,,74103,6,1453.52,1.66
,,,,,74103,9,1453.52,1.66
,,,,,74103,12,1447.53,1.66
,,,,,74104,3,1387.36,10.28
,,,,,74104,6,1419.47,10.28
,,,,,74104,9,1436.92,10.28
,,,,,74104,12,1461.82,10.28
,,,,,74105,3,1495.27,7.19
,,,,,74105,6,1512.25,7.19
,,,,,74105,9,1528.61,7.19
,,,,,74105,12,1540.63,7.19
,,,,,74106,3,1191.26,11.39
,,,,,74106,6,1218.29,11.39
,,,,,74106,9,1208.97,11.39
,,,,,74106,12,1217.29,11.39
,,,,,74107,3,1033.13,8.37
,,,,,74107,6,1039.74,8.37
,,,,,74107,9,1042.4,8.37
,,,,,74107,12,1049.05,8.37
,,,,,74110,3,1015.42,6.66
,,,,,74110,6,1015.75,6.66
,,,,,74110,9,1015.7,6.66
,,,,,74110,12,1044.24,6.66
,,,,,74112,3,1205.83,10.21
,,,,,74112,6,1218.48,10.21
,,,,,74112,9,1232.2,10.21
,,,,,74112,12,1245.74,10.21
,,,,,74114,3,1475.86,10.16
,,,,,74114,6,1489.01,10.16
,,,,,74114,9,1503.68,10.16
,,,,,74114,12,1519.76,10.16
,,,,,74119,3,1505.88,13.02
,,,,,74119,6,1514.41,13.02
,,,,,74119,9,1513.65,13.02
,,,,,74119,12,1513.19,13.02
,,,,,74120,3,1288.74,12.15
,,,,,74120,6,1299.84,12.15
,,,,,74120,9,1308.63,12.15
,,,,,74120,12,1317.13,12.15
,,,,,74126,3,990.65,11.53
,,,,,74126,6,990.63,11.53
,,,,,74126,9,965.13,11.53
,,,,,74126,12,1018.22,11.53
,,,,,74127,3,1151.57,9.58
,,,,,74127,6,1167.96,9.58
,,,,,74127,9,1165.8,9.58
,,,,,74127,12,1193.1,9.58
,,,,,74133,3,1198.63,6.67
,,,,,74133,6,1220.64,6.67
,,,,,74133,9,1226.5,6.67
,,,,,74133,12,1232.54,6.67
,,,,,74135,3,1389.96,11.92
,,,,,74135,6,1402.03,11.92
,,,,,74135,9,1411.23,11.92
,,,,,74135,12,1417.79,11.92
,,,,,74136,3,904.11,6.02
,,,,,74136,6,912.87,6.02
,,,,,74136,9,920.31,6.02
,,,,,74136,12,926.39,6.02
,,,,,74137,3,1222.64,10.1
,,,,,74137,6,1238.3,10.1
,,,,,74137,9,1264.96,10.1
,,,,,74137,12,1313.5,10.1
,,,,,74145,3,1239.79,15.39
,,,,,74145,6,1242.42,15.39
,,,,,74145,9,1257.66,15.39
,,,,,74145,12,1265.49,15.39
,,,,,74464,3,1009.24,7.7
,,,,,74464,6,1009.32,7.7
,,,,,74464,9,1009.32,7.7
,,,,,74464,12,1014.62,7.7
,,,,,74701,3,1602.99,7.49
,,,,,74701,6,1610.66,7.49
,,,,,74701,9,1589.44,7.49
,,,,,74701,12,1608.67,7.49
,,,,,74801,3,971.86,10.62
,,,,,74801,6,974.36,10.62
,,,,,74801,9,984.3,10.62
,,,,,74801,12,984.93,10.62
,,,,,74804,3,1308.68,5.77
,,,,,74804,6,1299.03,5.77
,,,,,74804,9,1295.85,5.77
,,,,,74804,12,1318.92,5.77
,,,,,74820,3,1001.95,7.02
,,,,,74820,6,1010.89,7.02
,,,,,74820,9,1028.95,7.02
,,,,,74820,12,1028.93,7.02
,,,,,75001,3,1573.64,6.27
,,,,,75001,6,1589.87,6.27
,,,,,75001,9,1606.36,6.27
,,,,,75001,12,1609.91,6.27
,,,,,75002,3,2269.33,17.84
,,,,,75002,6,2273.06,17.84
,,,,,75002,9,2285.02,17.84
,,,,,75002,12,2304.58,17.84
,,,,,75006,3,1491.2,7.14
,,,,,75006,6,1512.86,7.14
,,,,,75006,9,1533.37,7.14
,,,,,75006,12,1558.58,7.14
,,,,,75007,3,1987.61,14.61
,,,,,75007,6,2009.61,14.61
,,,,,75007,9,2025.85,14.61
,,,,,75007,12,2040.28,14.61
,,,,,75009,3,2051.95,12.65
,,,,,75009,6,2060.44,12.65
,,,,,75009,9,2067.91,12.65
,,,,,75009,12,2064.93,12.65
,,,,,75010,3,1785.67,15.23
,,,,,75010,6,1786.71,15.23
,,,,,75010,9,1787.17,15.23
,,,,,75010,12,1807.46,15.23
,,,,,75013,3,1767.26,7.14
,,,,,75013,6,1784.77,7.14
,,,,,75013,9,1793.61,7.14
,,,,,75013,12,1804.84,7.14
,,,,,75019,3,2022.47,20.59
,,,,,75019,6,2043.54,20.59
,,,,,75019,9,2081.07,20.59
,,,,,75019,12,2094.2,20.59
,,,,,75020,3,1431.96,12.88
,,,,,75020,6,1406.74,12.88
,,,,,75020,9,1431.78,12.88
,,,,,75020,12,1427.59,12.88
,,,,,75023,3,1845.16,5.22
,,,,,75023,6,1861.38,5.22
,,,,,75023,9,1875.44,5.22
,,,,,75023,12,1900.29,5.22
,,,,,75024,3,1723.02,7.6
,,,,,75024,6,1744.08,7.6
,,,,,75024,9,1755.87,7.6
,,,,,75024,12,1771.81,7.6
,,,,,75025,3,2314.31,14.6
,,,,,75025,6,2318.12,14.6
,,,,,75025,9,2327.73,14.6
,,,,,75025,12,2335.95,14.6
,,,,,75028,3,2310.69,16.22
,,,,,75028,6,2319.93,16.22
,,,,,75028,9,2363.12,16.22
,,,,,75028,12,2370.75,16.22
,,,,,75032,3,1993.23,13.15
,,,,,75032,6,2014.57,13.15
,,,,,75032,9,2031.68,13.15
,,,,,75032,12,2054.74,13.15
,,,,,75033,3,1826.31,6.55
,,,,,75033,6,1850.54,6.55
,,,,,75033,9,1863.09,6.55
,,,,,75033,12,1877.31,6.55
,,,,,75034,3,1710.6,7.31
,,,,,75034,6,1728.3,7.31
,,,,,75034,9,1744.56,7.31
,,,,,75034,12,1756.27,7.31
,,,,,75035,3,2448.97,12.1
,,,,,75035,6,2450.17,12.1
,,,,,75035,9,2453.97,12.1
,,,,,75035,12,2482.57,12.1
,,,,,75036,3,2584.73,6.26
,,,,,75036,6,2584.73,6.26
,,,,,75036,9,2584.73,6.26
,,,,,75036,12,2560.16,6.26
,,,,,75038,3,1424.71,8.32
,,,,,75038,6,1416.21,8.32
,,,,,75038,9,1414.66,8.32
,,,,,75038,12,1412.7,8.32
,,,,,75039,3,1876.86,6.32
,,,,,75039,6,1880.02,6.32
,,,,,75039,9,1884.29,6.32
,,,,,75039,12,1891.48,6.32
,,,,,75040,3,1796.92,7.35
,,,,,75040,6,1822.41,7.35
,,,,,75040,9,1847.68,7.35
,,,,,75040,12,1862.88,7.35
,,,,,75041,3,1584.91,15.74
,,,,,75041,6,1616.85,15.74
,,,,,75041,9,1624.07,15.74
,,,,,75041,12,1661.33,15.74
,,,,,75042,3,1461.2,7.19
,,,,,75042,6,1476.37,7.19
,,,,,75042,9,1467.33,7.19
,,,,,75042,12,1485.54,7.19
,,,,,75043,3,1552.23,7.75
,,,,,75043,6,1573.88,7.75
,,,,,75043,9,1597.52,7.75
,,,,,75043,12,1619.15,7.75
,,,,,75044,3,1715.65,7.24
,,,,,75044,6,1733.25,7.24
,,,,,75044,9,1752.82,7.24
,,,,,75044,12,1767.78,7.24
,,,,,75048,3,1632.52,9.93
,,,,,75048,6,1635.69,9.93
,,,,,75048,9,1641.36,9.93
,,,,,75048,12,1641.8,9.93
,,,,,75050,3,1368.5,16.03
,,,,,75050,6,1378.45,16.03
,,,,,75050,9,1382.54,16.03
,,,,,75050,12,1377.64,16.03
,,,,,75051,3,1537.83,13.27
,,,,,75051,6,1554.43,13.27
,,,,,75051,9,1559.15,13.27
,,,,,75051,12,1578.7,13.27
,,,,,75052,3,1718.77,4.46
,,,,,75052,6,1726.51,4.46
,,,,,75052,9,1735.22,4.46
,,,,,75052,12,1750.16,4.46
,,,,,75054,3,2120.82,7.33
,,,,,75054,6,2122.03,7.33
,,,,,75054,9,2122.13,7.33
,,,,,75054,12,2161.4,7.33
,,,,,75056,3,1854.63,12.43
,,,,,75056,6,1874.45,12.43
,,,,,75056,9,1893.94,12.43
,,,,,75056,12,1919.59,12.43
,,,,,75057,3,1663.82,11.69
,,,,,75057,6,1685.29,11.69
,,,,,75057,9,1698.28,11.69
,,,,,75057,12,1702.64,11.69
,,,,,75060,3,2094.31,21.81
,,,,,75060,6,2103.5,21.81
,,,,,75060,9,2114.5,21.81
,,,,,75060,12,2130.12,21.81
,,,,,75061,3,1278.03,8.49
,,,,,75061,6,1272.8,8.49
,,,,,75061,9,1268.1,8.49
,,,,,75061,12,1279.64,8.49
,,,,,75062,3,1574.12,11.98
,,,,,75062,6,1587.43,11.98
,,,,,75062,9,1592.47,11.98
,,,,,75062,12,1599.02,11.98
,,,,,75063,3,1596.21,6.55
,,,,,75063,6,1592.46,6.55
,,,,,75063,9,1597.2,6.55
,,,,,75063,12,1603.22,6.55
,,,,,75067,3,1435.48,4.41
,,,,,75067,6,1442.46,4.41
,,,,,75067,9,1459.54,4.41
,,,,,75067,12,1472.4,4.41
,,,,,75068,3,2285.83,6.85
,,,,,75068,6,2310.28,6.85
,,,,,75068,9,2339.92,6.85
,,,,,75068,12,2366.33,6.85
,,,,,75069,3,1716.17,8.06
,,,,,75069,6,1729.38,8.06
,,,,,75069,9,1742.75,8.06
,,,,,75069,12,1751.77,8.06
,,,,,75070,3,1664.19,3.3
,,,,,75070,6,1669.68,3.3
,,,,,75070,9,1681.56,3.3
,,,,,75070,12,1694.05,3.3
,,,,,75071,3,2035.64,4.52
,,,,,75071,6,2053.04,4.52
,,,,,75071,9,2074.47,4.52
,,,,,75071,12,2093.83,4.52
,,,,,75072,3,2364.65,15.44
,,,,,75072,6,2383.9,15.44
,,,,,75072,9,2415.15,15.44
,,,,,75072,12,2444,15.44
,,,,,75074,3,1723.27,10.73
,,,,,75074,6,1728.52,10.73
,,,,,75074,9,1748.34,10.73
,,,,,75074,12,1759.13,10.73
,,,,,75075,3,1712.82,9.52
,,,,,75075,6,1721.73,9.52
,,,,,75075,9,1729.18,9.52
,,,,,75075,12,1740,9.52
,,,,,75077,3,1719.2,11.88
,,,,,75077,6,1730.65,11.88
,,,,,75077,9,1740.34,11.88
,,,,,75077,12,1744.6,11.88
,,,,,75078,3,2342.85,11.77
,,,,,75078,6,2335.49,11.77
,,,,,75078,9,2342.09,11.77
,,,,,75078,12,2345.61,11.77
,,,,,75080,3,1880.66,11.22
,,,,,75080,6,1921.65,11.22
,,,,,75080,9,1945.24,11.22
,,,,,75080,12,1967.14,11.22
,,,,,75081,3,1680.36,10.22
,,,,,75081,6,1695.45,10.22
,,,,,75081,9,1714.69,10.22
,,,,,75081,12,1727.63,10.22
,,,,,75082,3,1655.42,6.48
,,,,,75082,6,1662.59,6.48
,,,,,75082,9,1674.59,6.48
,,,,,75082,12,1682.86,6.48
,,,,,75087,3,2016.72,7.13
,,,,,75087,6,2018.71,7.13
,,,,,75087,9,2030.67,7.13
,,,,,75087,12,2042.73,7.13
,,,,,75088,3,1716.45,7.77
,,,,,75088,6,1736.17,7.77
,,,,,75088,9,1746.79,7.77
,,,,,75088,12,1759.95,7.77
,,,,,75089,3,1918.3,23.4
,,,,,75089,6,1931.75,23.4
,,,,,75089,9,1951.36,23.4
,,,,,75089,12,1949.6,23.4
,,,,,75090,3,1484.04,9.81
,,,,,75090,6,1487.58,9.81
,,,,,75090,9,1496.78,9.81
,,,,,75090,12,1516.08,9.81
,,,,,75092,3,1515.18,16.4
,,,,,75092,6,1544.65,16.4
,,,,,75092,9,1553,16.4
,,,,,75092,12,1553.19,16.4
,,,,,75093,3,1752.52,8.3
,,,,,75093,6,1759.54,8.3
,,,,,75093,9,1771.95,8.3
,,,,,75093,12,1786.94,8.3
,,,,,75098,3,1931.12,12.12
,,,,,75098,6,1929.27,12.12
,,,,,75098,9,1938.19,12.12
,,,,,75098,12,1958.46,12.12
,,,,,75104,3,1891.46,14.05
,,,,,75104,6,1888.86,14.05
,,,,,75104,9,1917.52,14.05
,,,,,75104,12,1937.3,14.05
,,,,,75110,3,1257.22,11.99
,,,,,75110,6,1269.15,11.99
,,,,,75110,9,1270.48,11.99
,,,,,75110,12,1280.58,11.99
,,,,,75115,3,1943.39,11.25
,,,,,75115,6,1969.93,11.25
,,,,,75115,9,1993.98,11.25
,,,,,75115,12,2009.19,11.25
,,,,,75119,3,1639.22,4.1
,,,,,75119,6,1636.59,4.1
,,,,,75119,9,1651.29,4.1
,,,,,75119,12,1648,4.1
,,,,,75126,3,2125.17,11.64
,,,,,75126,6,2144.97,11.64
,,,,,75126,9,2166.5,11.64
,,,,,75126,12,2187.21,11.64
,,,,,75134,3,2077.37,14.08
,,,,,75134,6,2089.15,14.08
,,,,,75134,9,2113.58,14.08
,,,,,75134,12,2135.55,14.08
,,,,,75137,3,1725.23,26.86
,,,,,75137,6,1738.93,26.86
,,,,,75137,9,1727.68,26.86
,,,,,75137,12,1730.51,26.86
,,,,,75146,3,1881.99,5.78
,,,,,75146,6,1896.45,5.78
,,,,,75146,9,1908.35,5.78
,,,,,75146,12,1922.1,5.78
,,,,,75147,3,1708.5,15.47
,,,,,75147,6,1710.95,15.47
,,,,,75147,9,1792.29,15.47
,,,,,75147,12,1823.09,15.47
,,,,,75149,3,1608.98,9.1
,,,,,75149,6,1626.38,9.1
,,,,,75149,9,1652.38,9.1
,,,,,75149,12,1663.58,9.1
,,,,,75150,3,1316.43,8.04
,,,,,75150,6,1328.62,8.04
,,,,,75150,9,1341.66,8.04
,,,,,75150,12,1353.33,8.04
,,,,,75154,3,2204.65,12.65
,,,,,75154,6,2217.35,12.65
,,,,,75154,9,2230.36,12.65
,,,,,75154,12,2243.14,12.65
,,,,,75159,3,2080.41,20.65
,,,,,75159,6,2167.3,20.65
,,,,,75159,9,2162.55,20.65
,,,,,75159,12,2208.05,20.65
,,,,,75165,3,1918.99,8.1
,,,,,75165,6,1933.49,8.1
,,,,,75165,9,1951.76,8.1
,,,,,75165,12,1960.26,8.1
,,,,,75181,3,2888.63,25.63
,,,,,75181,6,2923.7,25.63
,,,,,75181,9,2973.67,25.63
,,,,,75181,12,2994.53,25.63
,,,,,75189,3,2299.08,7.81
,,,,,75189,6,2310.93,7.81
,,,,,75189,9,2322.45,7.81
,,,,,75189,12,2329.35,7.81
,,,,,75201,3,2162.68,9.25
,,,,,75201,6,2167.02,9.25
,,,,,75201,9,2175.45,9.25
,,,,,75201,12,2185.58,9.25
,,,,,75202,3,2343.4,15.14
,,,,,75202,6,2340.7,15.14
,,,,,75202,9,2354.79,15.14
,,,,,75202,12,2366.44,15.14
,,,,,75203,3,1549.85,11.34
,,,,,75203,6,1552.85,11.34
,,,,,75203,9,1576.02,11.34
,,,,,75203,12,1579.78,11.34
,,,,,75204,3,2041.99,5.01
,,,,,75204,6,2070.19,5.01
,,,,,75204,9,2090.77,5.01
,,,,,75204,12,2102.56,5.01
,,,,,75205,3,2941.96,26.04
,,,,,75205,6,2994.13,26.04
,,,,,75205,9,3027.67,26.04
,,,,,75205,12,3066.56,26.04
,,,,,75206,3,1973.72,14.66
,,,,,75206,6,1998.73,14.66
,,,,,75206,9,2010.22,14.66
,,,,,75206,12,2035.87,14.66
,,,,,75207,3,1642.81,13.26
,,,,,75207,6,1647.62,13.26
,,,,,75207,9,1643.76,13.26
,,,,,75207,12,1653.59,13.26
,,,,,75208,3,1608.85,6.3
,,,,,75208,6,1622.07,6.3
,,,,,75208,9,1628.49,6.3
,,,,,75208,12,1635.21,6.3
,,,,,75209,3,1819.74,59.51
,,,,,75209,6,1829.64,59.51
,,,,,75209,9,1845.55,59.51
,,,,,75209,12,1873.14,59.51
,,,,,75211,3,1575.28,11.07
,,,,,75211,6,1589.54,11.07
,,,,,75211,9,1600.91,11.07
,,,,,75211,12,1613.45,11.07
,,,,,75212,3,1679.99,19.42
,,,,,75212,6,1667.59,19.42
,,,,,75212,9,1681.6,19.42
,,,,,75212,12,1675.17,19.42
,,,,,75214,3,1639.82,9.19
,,,,,75214,6,1662.59,9.19
,,,,,75214,9,1682.83,9.19
,,,,,75214,12,1699.01,9.19
,,,,,75215,3,1713.3,9.97
,,,,,75215,6,1723.98,9.97
,,,,,75215,9,1728,9.97
,,,,,75215,12,1729.16,9.97
,,,,,75216,3,1898.01,29.8
,,,,,75216,6,1903.15,29.8
,,,,,75216,9,1953.56,29.8
,,,,,75216,12,1960.45,29.8
,,,,,75217,3,1929.29,18.7
,,,,,75217,6,1935.13,18.7
,,,,,75217,9,1945.82,18.7
,,,,,75217,12,1953.9,18.7
,,,,,75218,3,1523.43,14.25
,,,,,75218,6,1554.85,14.25
,,,,,75218,9,1574.1,14.25
,,,,,75218,12,1583.57,14.25
,,,,,75219,3,1909.43,7.25
,,,,,75219,6,1937.78,7.25
,,,,,75219,9,1951.83,7.25
,,,,,75219,12,1972.74,7.25
,,,,,75220,3,1514.27,17.19
,,,,,75220,6,1509.55,17.19
,,,,,75220,9,1518.21,17.19
,,,,,75220,12,1526.81,17.19
,,,,,75225,3,2763.78,35.67
,,,,,75225,6,2785.64,35.67
,,,,,75225,9,2815.85,35.67
,,,,,75225,12,2829.19,35.67
,,,,,75226,3,1613,18.31
,,,,,75226,6,1614.36,18.31
,,,,,75226,9,1627.66,18.31
,,,,,75226,12,1625.21,18.31
,,,,,75227,3,1441.17,17
,,,,,75227,6,1468.45,17
,,,,,75227,9,1492.96,17
,,,,,75227,12,1506.82,17
,,,,,75228,3,1377.41,20.06
,,,,,75228,6,1370.98,20.06
,,,,,75228,9,1385.76,20.06
,,,,,75228,12,1390.31,20.06
,,,,,75229,3,2681.04,15.69
,,,,,75229,6,2681.03,15.69
,,,,,75229,9,2687.76,15.69
,,,,,75229,12,2675.58,15.69
,,,,,75230,3,1587.6,9.54
,,,,,75230,6,1616.47,9.54
,,,,,75230,9,1645.26,9.54
,,,,,75230,12,1656.31,9.54
,,,,,75231,3,1329.78,5.51
,,,,,75231,6,1337.37,5.51
,,,,,75231,9,1343.43,5.51
